periodo	product_id	tn	tn_lag_1	tn_lag_2	tn_lag_3	tn_lag_4	tn_lag_5	tn_lag_6	tn_lag_7	tn_lag_8	tn_lag_9	tn_lag_10	tn_lag_11	tn_target
201902	20006	479.99914	578.74461	407.75925	566.66809	513.15472	478.04388	615.70617	515.20419	468.1526	865.28861	748.4439100000001	862.19361	835.47883
201903	20006	502.43741	479.99914	578.74461	407.75925	566.66809	513.15472	478.04388	615.70617	515.20419	468.1526	865.28861	748.4439100000001	527.68846
201904	20006	835.47883	502.43741	479.99914	578.74461	407.75925	566.66809	513.15472	478.04388	615.70617	515.20419	468.1526	865.28861	458.0418
201905	20006	527.68846	835.47883	502.43741	479.99914	578.74461	407.75925	566.66809	513.15472	478.04388	615.70617	515.20419	468.1526	343.11053
201906	20006	458.0418	527.68846	835.47883	502.43741	479.99914	578.74461	407.75925	566.66809	513.15472	478.04388	615.70617	515.20419	262.73593
201907	20006	343.11053	458.0418	527.68846	835.47883	502.43741	479.99914	578.74461	407.75925	566.66809	513.15472	478.04388	615.70617	409.95501
201908	20006	262.73593	343.11053	458.0418	527.68846	835.47883	502.43741	479.99914	578.74461	407.75925	566.66809	513.15472	478.04388	528.3263
201909	20006	409.95501	262.73593	343.11053	458.0418	527.68846	835.47883	502.43741	479.99914	578.74461	407.75925	566.66809	513.15472	399.6142
201910	20006	528.3263	409.95501	262.73593	343.11053	458.0418	527.68846	835.47883	502.43741	479.99914	578.74461	407.75925	566.66809	417.23228
201911	20006	399.6142	528.3263	409.95501	262.73593	343.11053	458.0418	527.68846	835.47883	502.43741	479.99914	578.74461	407.75925	
201912	20006	417.23228	399.6142	528.3263	409.95501	262.73593	343.11053	458.0418	527.68846	835.47883	502.43741	479.99914	578.74461	
201701	20007	464.67137												840.83303
201702	20007	638.62996	464.67137											741.17156
201703	20007	840.83303	638.62996	464.67137										858.04498
201704	20007	741.17156	840.83303	638.62996	464.67137									850.75738
201705	20007	858.04498	741.17156	840.83303	638.62996	464.67137								767.23749
201706	20007	850.75738	858.04498	741.17156	840.83303	638.62996	464.67137							874.86774
201707	20007	767.23749	850.75738	858.04498	741.17156	840.83303	638.62996	464.67137						912.1132
201708	20007	874.86774	767.23749	850.75738	858.04498	741.17156	840.83303	638.62996	464.67137					912.87207
201709	20007	912.1132	874.86774	767.23749	850.75738	858.04498	741.17156	840.83303	638.62996	464.67137				767.95742
201710	20007	912.87207	912.1132	874.86774	767.23749	850.75738	858.04498	741.17156	840.83303	638.62996	464.67137			607.52412
201711	20007	767.95742	912.87207	912.1132	874.86774	767.23749	850.75738	858.04498	741.17156	840.83303	638.62996	464.67137		635.25815
201712	20007	607.52412	767.95742	912.87207	912.1132	874.86774	767.23749	850.75738	858.04498	741.17156	840.83303	638.62996	464.67137	383.80253
201801	20007	635.25815	607.52412	767.95742	912.87207	912.1132	874.86774	767.23749	850.75738	858.04498	741.17156	840.83303	638.62996	1205.48871
201802	20007	383.80253	635.25815	607.52412	767.95742	912.87207	912.1132	874.86774	767.23749	850.75738	858.04498	741.17156	840.83303	670.18111
201803	20007	1205.48871	383.80253	635.25815	607.52412	767.95742	912.87207	912.1132	874.86774	767.23749	850.75738	858.04498	741.17156	718.11211
201804	20007	670.18111	1205.48871	383.80253	635.25815	607.52412	767.95742	912.87207	912.1132	874.86774	767.23749	850.75738	858.04498	778.84928
201805	20007	718.11211	670.18111	1205.48871	383.80253	635.25815	607.52412	767.95742	912.87207	912.1132	874.86774	767.23749	850.75738	694.87111
201806	20007	778.84928	718.11211	670.18111	1205.48871	383.80253	635.25815	607.52412	767.95742	912.87207	912.1132	874.86774	767.23749	694.49793
201807	20007	694.87111	778.84928	718.11211	670.18111	1205.48871	383.80253	635.25815	607.52412	767.95742	912.87207	912.1132	874.86774	434.30577
201808	20007	694.49793	694.87111	778.84928	718.11211	670.18111	1205.48871	383.80253	635.25815	607.52412	767.95742	912.87207	912.1132	547.65697
201809	20007	434.30577	694.49793	694.87111	778.84928	718.11211	670.18111	1205.48871	383.80253	635.25815	607.52412	767.95742	912.87207	447.26564
201810	20007	547.65697	434.30577	694.49793	694.87111	778.84928	718.11211	670.18111	1205.48871	383.80253	635.25815	607.52412	767.95742	361.82904
201811	20007	447.26564	547.65697	434.30577	694.49793	694.87111	778.84928	718.11211	670.18111	1205.48871	383.80253	635.25815	607.52412	377.66902
201812	20007	361.82904	447.26564	547.65697	434.30577	694.49793	694.87111	778.84928	718.11211	670.18111	1205.48871	383.80253	635.25815	368.79546
201901	20007	377.66902	361.82904	447.26564	547.65697	434.30577	694.49793	694.87111	778.84928	718.11211	670.18111	1205.48871	383.80253	576.23305
201902	20007	368.79546	377.66902	361.82904	447.26564	547.65697	434.30577	694.49793	694.87111	778.84928	718.11211	670.18111	1205.48871	511.54994999999997
201903	20007	576.23305	368.79546	377.66902	361.82904	447.26564	547.65697	434.30577	694.49793	694.87111	778.84928	718.11211	670.18111	394.67651
201904	20007	511.54994999999997	576.23305	368.79546	377.66902	361.82904	447.26564	547.65697	434.30577	694.49793	694.87111	778.84928	718.11211	536.13689
201905	20007	394.67651	511.54994999999997	576.23305	368.79546	377.66902	361.82904	447.26564	547.65697	434.30577	694.49793	694.87111	778.84928	573.37257
201906	20007	536.13689	394.67651	511.54994999999997	576.23305	368.79546	377.66902	361.82904	447.26564	547.65697	434.30577	694.49793	694.87111	307.82899
201907	20007	573.37257	536.13689	394.67651	511.54994999999997	576.23305	368.79546	377.66902	361.82904	447.26564	547.65697	434.30577	694.49793	369.74894
201908	20007	307.82899	573.37257	536.13689	394.67651	511.54994999999997	576.23305	368.79546	377.66902	361.82904	447.26564	547.65697	434.30577	445.34884
201909	20007	369.74894	307.82899	573.37257	536.13689	394.67651	511.54994999999997	576.23305	368.79546	377.66902	361.82904	447.26564	547.65697	357.85913
201910	20007	445.34884	369.74894	307.82899	573.37257	536.13689	394.67651	511.54994999999997	576.23305	368.79546	377.66902	361.82904	447.26564	390.43432
201911	20007	357.85913	445.34884	369.74894	307.82899	573.37257	536.13689	394.67651	511.54994999999997	576.23305	368.79546	377.66902	361.82904	
201912	20007	390.43432	357.85913	445.34884	369.74894	307.82899	573.37257	536.13689	394.67651	511.54994999999997	576.23305	368.79546	377.66902	
201701	20008	523.04609												937.42393
201702	20008	631.7143	523.04609											626.51768
201703	20008	937.42393	631.7143	523.04609										849.48973
201704	20008	626.51768	937.42393	631.7143	523.04609									739.24267
201705	20008	849.48973	626.51768	937.42393	631.7143	523.04609								563.83449
201706	20008	739.24267	849.48973	626.51768	937.42393	631.7143	523.04609							837.3190599999999
201707	20008	563.83449	739.24267	849.48973	626.51768	937.42393	631.7143	523.04609						671.248
201708	20008	837.3190599999999	563.83449	739.24267	849.48973	626.51768	937.42393	631.7143	523.04609					723.19292
201709	20008	671.248	837.3190599999999	563.83449	739.24267	849.48973	626.51768	937.42393	631.7143	523.04609				631.8606
201710	20008	723.19292	671.248	837.3190599999999	563.83449	739.24267	849.48973	626.51768	937.42393	631.7143	523.04609			543.14221
201711	20008	631.8606	723.19292	671.248	837.3190599999999	563.83449	739.24267	849.48973	626.51768	937.42393	631.7143	523.04609		469.29224
201712	20008	543.14221	631.8606	723.19292	671.248	837.3190599999999	563.83449	739.24267	849.48973	626.51768	937.42393	631.7143	523.04609	506.25385
201801	20008	469.29224	543.14221	631.8606	723.19292	671.248	837.3190599999999	563.83449	739.24267	849.48973	626.51768	937.42393	631.7143	765.98901
201802	20008	506.25385	469.29224	543.14221	631.8606	723.19292	671.248	837.3190599999999	563.83449	739.24267	849.48973	626.51768	937.42393	691.53246
201803	20008	765.98901	506.25385	469.29224	543.14221	631.8606	723.19292	671.248	837.3190599999999	563.83449	739.24267	849.48973	626.51768	707.59267
201804	20008	691.53246	765.98901	506.25385	469.29224	543.14221	631.8606	723.19292	671.248	837.3190599999999	563.83449	739.24267	849.48973	554.57063
201805	20008	707.59267	691.53246	765.98901	506.25385	469.29224	543.14221	631.8606	723.19292	671.248	837.3190599999999	563.83449	739.24267	526.38149
201806	20008	554.57063	707.59267	691.53246	765.98901	506.25385	469.29224	543.14221	631.8606	723.19292	671.248	837.3190599999999	563.83449	554.82147
201807	20008	526.38149	554.57063	707.59267	691.53246	765.98901	506.25385	469.29224	543.14221	631.8606	723.19292	671.248	837.3190599999999	436.96269
201808	20008	554.82147	526.38149	554.57063	707.59267	691.53246	765.98901	506.25385	469.29224	543.14221	631.8606	723.19292	671.248	532.45644
201809	20008	436.96269	554.82147	526.38149	554.57063	707.59267	691.53246	765.98901	506.25385	469.29224	543.14221	631.8606	723.19292	433.50169999999997
201810	20008	532.45644	436.96269	554.82147	526.38149	554.57063	707.59267	691.53246	765.98901	506.25385	469.29224	543.14221	631.8606	426.32899000000003
201811	20008	433.50169999999997	532.45644	436.96269	554.82147	526.38149	554.57063	707.59267	691.53246	765.98901	506.25385	469.29224	543.14221	543.27828
201812	20008	426.32899000000003	433.50169999999997	532.45644	436.96269	554.82147	526.38149	554.57063	707.59267	691.53246	765.98901	506.25385	469.29224	476.98787
201901	20008	543.27828	426.32899000000003	433.50169999999997	532.45644	436.96269	554.82147	526.38149	554.57063	707.59267	691.53246	765.98901	506.25385	454.57036999999997
201902	20008	476.98787	543.27828	426.32899000000003	433.50169999999997	532.45644	436.96269	554.82147	526.38149	554.57063	707.59267	691.53246	765.98901	403.69191
201903	20008	454.57036999999997	476.98787	543.27828	426.32899000000003	433.50169999999997	532.45644	436.96269	554.82147	526.38149	554.57063	707.59267	691.53246	486.36682
201904	20008	403.69191	454.57036999999997	476.98787	543.27828	426.32899000000003	433.50169999999997	532.45644	436.96269	554.82147	526.38149	554.57063	707.59267	567.42091
201905	20008	486.36682	403.69191	454.57036999999997	476.98787	543.27828	426.32899000000003	433.50169999999997	532.45644	436.96269	554.82147	526.38149	554.57063	524.04994
201906	20008	567.42091	486.36682	403.69191	454.57036999999997	476.98787	543.27828	426.32899000000003	433.50169999999997	532.45644	436.96269	554.82147	526.38149	233.00983
201907	20008	524.04994	567.42091	486.36682	403.69191	454.57036999999997	476.98787	543.27828	426.32899000000003	433.50169999999997	532.45644	436.96269	554.82147	330.56343
201908	20008	233.00983	524.04994	567.42091	486.36682	403.69191	454.57036999999997	476.98787	543.27828	426.32899000000003	433.50169999999997	532.45644	436.96269	452.77197
201909	20008	330.56343	233.00983	524.04994	567.42091	486.36682	403.69191	454.57036999999997	476.98787	543.27828	426.32899000000003	433.50169999999997	532.45644	396.49833
201910	20008	452.77197	330.56343	233.00983	524.04994	567.42091	486.36682	403.69191	454.57036999999997	476.98787	543.27828	426.32899000000003	433.50169999999997	195.36854
201911	20008	396.49833	452.77197	330.56343	233.00983	524.04994	567.42091	486.36682	403.69191	454.57036999999997	476.98787	543.27828	426.32899000000003	
201912	20008	195.36854	396.49833	452.77197	330.56343	233.00983	524.04994	567.42091	486.36682	403.69191	454.57036999999997	476.98787	543.27828	
201701	20009	378.08172												456.07282
201702	20009	475.242	378.08172											338.71860000000004
201703	20009	456.07282	475.242	378.08172										455.3711
201704	20009	338.71860000000004	456.07282	475.242	378.08172									548.52156
201705	20009	455.3711	338.71860000000004	456.07282	475.242	378.08172								406.5181
201706	20009	548.52156	455.3711	338.71860000000004	456.07282	475.242	378.08172							411.07364
201707	20009	406.5181	548.52156	455.3711	338.71860000000004	456.07282	475.242	378.08172						464.70505
201708	20009	411.07364	406.5181	548.52156	455.3711	338.71860000000004	456.07282	475.242	378.08172					266.72003
201709	20009	464.70505	411.07364	406.5181	548.52156	455.3711	338.71860000000004	456.07282	475.242	378.08172				237.34808
201710	20009	266.72003	464.70505	411.07364	406.5181	548.52156	455.3711	338.71860000000004	456.07282	475.242	378.08172			514.8801
201711	20009	237.34808	266.72003	464.70505	411.07364	406.5181	548.52156	455.3711	338.71860000000004	456.07282	475.242	378.08172		264.48599
201712	20009	514.8801	237.34808	266.72003	464.70505	411.07364	406.5181	548.52156	455.3711	338.71860000000004	456.07282	475.242	378.08172	434.03086
201801	20009	264.48599	514.8801	237.34808	266.72003	464.70505	411.07364	406.5181	548.52156	455.3711	338.71860000000004	456.07282	475.242	449.68079
201802	20009	434.03086	264.48599	514.8801	237.34808	266.72003	464.70505	411.07364	406.5181	548.52156	455.3711	338.71860000000004	456.07282	297.43841
201803	20009	449.68079	434.03086	264.48599	514.8801	237.34808	266.72003	464.70505	411.07364	406.5181	548.52156	455.3711	338.71860000000004	392.31112
201804	20009	297.43841	449.68079	434.03086	264.48599	514.8801	237.34808	266.72003	464.70505	411.07364	406.5181	548.52156	455.3711	398.99459
201805	20009	392.31112	297.43841	449.68079	434.03086	264.48599	514.8801	237.34808	266.72003	464.70505	411.07364	406.5181	548.52156	383.58812
201806	20009	398.99459	392.31112	297.43841	449.68079	434.03086	264.48599	514.8801	237.34808	266.72003	464.70505	411.07364	406.5181	529.56178
201807	20009	383.58812	398.99459	392.31112	297.43841	449.68079	434.03086	264.48599	514.8801	237.34808	266.72003	464.70505	411.07364	587.6409
201808	20009	529.56178	383.58812	398.99459	392.31112	297.43841	449.68079	434.03086	264.48599	514.8801	237.34808	266.72003	464.70505	596.92913
201809	20009	587.6409	529.56178	383.58812	398.99459	392.31112	297.43841	449.68079	434.03086	264.48599	514.8801	237.34808	266.72003	551.96254
201810	20009	596.92913	587.6409	529.56178	383.58812	398.99459	392.31112	297.43841	449.68079	434.03086	264.48599	514.8801	237.34808	555.27622
201811	20009	551.96254	596.92913	587.6409	529.56178	383.58812	398.99459	392.31112	297.43841	449.68079	434.03086	264.48599	514.8801	465.47521
201812	20009	555.27622	551.96254	596.92913	587.6409	529.56178	383.58812	398.99459	392.31112	297.43841	449.68079	434.03086	264.48599	366.72969
201901	20009	465.47521	555.27622	551.96254	596.92913	587.6409	529.56178	383.58812	398.99459	392.31112	297.43841	449.68079	434.03086	525.47182
201902	20009	366.72969	465.47521	555.27622	551.96254	596.92913	587.6409	529.56178	383.58812	398.99459	392.31112	297.43841	449.68079	391.28033
201903	20009	525.47182	366.72969	465.47521	555.27622	551.96254	596.92913	587.6409	529.56178	383.58812	398.99459	392.31112	297.43841	578.48564
201904	20009	391.28033	525.47182	366.72969	465.47521	555.27622	551.96254	596.92913	587.6409	529.56178	383.58812	398.99459	392.31112	610.3959
201905	20009	578.48564	391.28033	525.47182	366.72969	465.47521	555.27622	551.96254	596.92913	587.6409	529.56178	383.58812	398.99459	716.07987
201906	20009	610.3959	578.48564	391.28033	525.47182	366.72969	465.47521	555.27622	551.96254	596.92913	587.6409	529.56178	383.58812	520.41758
201907	20009	716.07987	610.3959	578.48564	391.28033	525.47182	366.72969	465.47521	555.27622	551.96254	596.92913	587.6409	529.56178	558.45719
201908	20009	520.41758	716.07987	610.3959	578.48564	391.28033	525.47182	366.72969	465.47521	555.27622	551.96254	596.92913	587.6409	556.15182
201909	20009	558.45719	520.41758	716.07987	610.3959	578.48564	391.28033	525.47182	366.72969	465.47521	555.27622	551.96254	596.92913	711.89025
201910	20009	556.15182	558.45719	520.41758	716.07987	610.3959	578.48564	391.28033	525.47182	366.72969	465.47521	555.27622	551.96254	495.03574
201911	20009	711.89025	556.15182	558.45719	520.41758	716.07987	610.3959	578.48564	391.28033	525.47182	366.72969	465.47521	555.27622	
201912	20009	495.03574	711.89025	556.15182	558.45719	520.41758	716.07987	610.3959	578.48564	391.28033	525.47182	366.72969	465.47521	
201701	20010	441.25546												718.4487
201702	20010	562.98287	441.25546											607.72864
201703	20010	718.4487	562.98287	441.25546										759.99707
201704	20010	607.72864	718.4487	562.98287	441.25546									1032.41184
201705	20010	759.99707	607.72864	718.4487	562.98287	441.25546								573.89415
201706	20010	1032.41184	759.99707	607.72864	718.4487	562.98287	441.25546							651.39113
201707	20010	573.89415	1032.41184	759.99707	607.72864	718.4487	562.98287	441.25546						940.8323
201708	20010	651.39113	573.89415	1032.41184	759.99707	607.72864	718.4487	562.98287	441.25546					1212.23362
201709	20010	940.8323	651.39113	573.89415	1032.41184	759.99707	607.72864	718.4487	562.98287	441.25546				747.14647
201710	20010	1212.23362	940.8323	651.39113	573.89415	1032.41184	759.99707	607.72864	718.4487	562.98287	441.25546			507.57042
201711	20010	747.14647	1212.23362	940.8323	651.39113	573.89415	1032.41184	759.99707	607.72864	718.4487	562.98287	441.25546		298.25586
201712	20010	507.57042	747.14647	1212.23362	940.8323	651.39113	573.89415	1032.41184	759.99707	607.72864	718.4487	562.98287	441.25546	477.48363
201801	20010	298.25586	507.57042	747.14647	1212.23362	940.8323	651.39113	573.89415	1032.41184	759.99707	607.72864	718.4487	562.98287	653.77607
201802	20010	477.48363	298.25586	507.57042	747.14647	1212.23362	940.8323	651.39113	573.89415	1032.41184	759.99707	607.72864	718.4487	171.74107
201803	20010	653.77607	477.48363	298.25586	507.57042	747.14647	1212.23362	940.8323	651.39113	573.89415	1032.41184	759.99707	607.72864	227.24081999999999
201804	20010	171.74107	653.77607	477.48363	298.25586	507.57042	747.14647	1212.23362	940.8323	651.39113	573.89415	1032.41184	759.99707	223.87746
